Word,Class,Heat
pose,1.0,109.66666666666669
111am,0.0,109.66666666666669
depends,1.0,109.66666666666669
immediately,1.0,109.65116279069768
border,1.0,109.625
hedge,1.0,109.62264150943396
absent,1.0,109.6
gtee,1.0,109.57142857142857
impression,1.0,109.55555555555556
isn't,0.0,109.53333333333332
rhondacc,0.0,109.5
jlawler,1.0,109.5
yearsnot,0.0,109.5
unilaterally,1.0,109.5
eeft's,1.0,109.5
thanksrussell,1.0,109.5
utilicorp,1.0,109.5
messed,1.0,109.5
000am,1.0,109.5
mcf,0.0,109.5
liable,0.0,109.5
troop,0.0,109.5
corporationmonroe,0.0,109.5
invoicingi,0.0,109.5
249547,0.0,109.5
square,0.0,109.5
begun,1.0,109.5
initial,1.0,109.5
disclosure,1.0,109.46666666666668
preliminary,1.0,109.4
russ,1.0,109.4
customary,1.0,109.33333333333331
nyse,1.0,109.33333333333331
findings,1.0,109.33333333333331
washington,1.0,109.3
dollar,0.0,109.28571428571428
contemplates,1.0,109.25
certain,0.0,109.25
youare,0.0,109.25
ectric's,1.0,109.25
est,1.0,109.25
without,1.0,109.22807017543859
identified,1.0,109.21428571428572
relating,1.0,109.1851851851852
title,1.0,109.1818181818182
htm,0.0,109.14285714285714
phone,0.0,109.14211212516294
casualtime,0.0,109.0
blanket,1.0,109.0
ss,0.0,109.0
streets,0.0,109.0
liver,1.0,109.0
azevedo,1.0,109.0
newly,1.0,109.0
genero,1.0,109.0
assistantenron,1.0,109.0
nf11164,1.0,109.0
affect,1.0,109.0
380360ledco,0.0,109.0
corporationhs,1.0,109.0
lynnlynn,0.0,109.0
zivic,1.0,109.0
emeril's,1.0,109.0
network,0.0,109.0
requestruss,1.0,109.0
mirant,1.0,109.0
buddy,0.0,109.0
8125,0.0,109.0
overwith,0.0,109.0
mara,1.0,109.0
projectsara,1.0,109.0
placing,0.0,109.0
guilty,1.0,109.0
hedging,1.0,109.0
tarbet,0.0,109.0
jlimone,1.0,109.0
medeles,0.0,109.0
000222,0.0,109.0
ruggles,1.0,109.0
inventory,1.0,109.0
caranti,0.0,109.0
specific,0.0,109.0
documentationrelatingto,1.0,109.0
favor,0.0,109.0
csamolly,1.0,109.0
05000received,1.0,109.0
auditing,1.0,109.0
rc's,0.0,109.0
2408222,0.0,109.0
legallyprivileged,1.0,109.0
overall,1.0,109.0
40pm,1.0,109.0
clahart,0.0,109.0
georgesr,0.0,109.0
x37562,1.0,109.0
speaksvery,0.0,109.0
hoang,1.0,109.0
arco,0.0,109.0
barbnet,0.0,109.0
acceptance,1.0,109.0
repos,0.0,109.0
confirmationprocedures,0.0,109.0
relativelycurrent,0.0,109.0
firm's,1.0,109.0
michaeltott,0.0,109.0
minimize,1.0,109.0
eol,1.0,109.0
dupre06,0.0,109.0
followingweb,0.0,109.0
000april,0.0,109.0
socalngi,0.0,109.0
111pm,0.0,109.0
sole,0.0,109.0
trond,1.0,109.0
believed,0.0,109.0
red,1.0,109.0
history,0.0,109.0
mcfam,1.0,109.0
venturatos,1.0,109.0
averaged,1.0,109.0
clearly,1.0,109.0
adviceper,1.0,109.0
domestic,1.0,109.0
ourselves,0.0,109.0
engelbert,0.0,109.0
7b,0.0,109.0
unsure,1.0,109.0
x333989,1.0,109.0
515,1.0,109.0
unit,1.0,108.9
broadband,0.0,108.875
loan,1.0,108.85245901639344
ies,1.0,108.8
topock,0.0,108.77777777777777
musch,1.0,108.76470588235294
presence,0.0,108.75
originate,1.0,108.75
friday's,0.0,108.75
associated,1.0,108.75
kpolozie,1.0,108.75
412,0.0,108.71428571428572
gtc,1.0,108.66666666666669
drafthi,1.0,108.66666666666669
72,1.0,108.66666666666669
simultaneously,1.0,108.66666666666669
twanda,0.0,108.66666666666669
writing,1.0,108.625
compagnie,1.0,108.6
dale3,1.0,108.6
injury,0.0,108.6
jasonpeters,1.0,108.5
searching,0.0,108.5
setoffs,0.0,108.5
trouble,1.0,108.5
outlining,1.0,108.5
shutteej,0.0,108.5
mitzvah,1.0,108.5
shackleton's,1.0,108.5
congratultionsi,0.0,108.5
85,0.0,108.5
247,0.0,108.5
bakernet,0.0,108.5
bear,1.0,108.5
internal,1.0,108.45714285714287
electricity,1.0,108.4
pkdaigle,1.0,108.375
winding,1.0,108.33333333333331
bnp,1.0,108.33333333333331
kidventure,0.0,108.33333333333331
esmtp,1.0,108.33333333333331
electronically,1.0,108.33333333333331
properties,1.0,108.33333333333331
10001,1.0,108.33333333333331
funding,1.0,108.3
sender,0.0,108.28571428571428
disclosure,0.0,108.28571428571428
6586call,0.0,108.25
obtain,1.0,108.2105263157895
practical,1.0,108.2
rhythms,1.0,108.2
bracewell,1.0,108.16666666666669
pinot,1.0,108.14285714285714
sale,1.0,108.14285714285714
1st,1.0,108.11111111111113
nor,1.0,108.08333333333331
transfer,1.0,108.04060913705584
restricts,0.0,108.0
weatherall,0.0,108.0
babbar,1.0,108.0
ptslobo,0.0,108.0
tecaso,0.0,108.0
cason,1.0,108.0
mae,1.0,108.0
inappropriate,1.0,108.0
haveis,1.0,108.0
33393teresa,0.0,108.0
expired,0.0,108.0
clears,1.0,108.0
tonightapparently,0.0,108.0
sitatanya,1.0,108.0
acutally,1.0,108.0
attorney's,0.0,108.0
dogs,0.0,108.0
meetingsusan,1.0,108.0
amsent,0.0,108.0
dealsi'm,1.0,108.0
consequently,0.0,108.0
guaranty2,0.0,108.0
777111,0.0,108.0
25million,1.0,108.0
sliding,0.0,108.0
indenture,0.0,108.0
tipi,0.0,108.0
medium,1.0,108.0
comprehensive,0.0,108.0
cc5,1.0,108.0
theonlyopen,0.0,108.0
recipients,1.0,108.0
plese,0.0,108.0
acthi,1.0,108.0
launched,0.0,108.0
dumpoff,0.0,108.0
multiple,1.0,108.0
neo,1.0,108.0
mktintra,0.0,108.0
host,1.0,108.0
wherein,1.0,108.0
anaffiliate,0.0,108.0
volatility,0.0,108.0
cea,0.0,108.0
mwk,0.0,108.0
airam,0.0,108.0
centralft,0.0,108.0
gamei,0.0,108.0
representation,1.0,108.0
stage,1.0,108.0
sstaffy,1.0,108.0
fwd,1.0,108.0
berkeland,0.0,108.0
99945,0.0,108.0
mil,1.0,108.0
7621,0.0,108.0
2862,1.0,108.0
forge,1.0,108.0
kenneth,1.0,108.0
repeats,1.0,108.0
preexisting,1.0,108.0
forecastkim,0.0,108.0
engram,0.0,108.0
compliancetel,1.0,108.0
incredibly,0.0,108.0
basing,0.0,108.0
millions,1.0,108.0
goout,0.0,108.0
rivals1000,0.0,108.0
5fask,0.0,108.0
director,1.0,108.0
e's,0.0,108.0
classes,1.0,108.0
enpower,0.0,108.0
enron05,0.0,108.0
32to,0.0,108.0
greg's,1.0,108.0
orpermittedreceivables,0.0,108.0
banki,0.0,108.0
redraw,0.0,107.88888888888887
derivative,1.0,107.87096774193549
8how,0.0,107.83333333333331
tx,1.0,107.8181818181818
series,0.0,107.8
todiscuss,0.0,107.75
arbitration,1.0,107.72131147540985
gary's,1.0,107.71428571428572
assignmentwendy,0.0,107.66666666666669
implications,1.0,107.66666666666669
ogden,0.0,107.66666666666669
outdated,1.0,107.66666666666669
organization,0.0,107.66666666666669
loomisfargo,0.0,107.66666666666669
controls,0.0,107.66666666666669
defintion,1.0,107.66666666666669
cgy,1.0,107.66666666666669
333989,1.0,107.66666666666669
cdtto,1.0,107.6153846153846
ascii,1.0,107.609375
9353,0.0,107.6
postponing,1.0,107.5
holdingssara,1.0,107.5
scwc,1.0,107.5
wilmingtontrust,1.0,107.5
hence,1.0,107.5
correspond,0.0,107.5
institutional,1.0,107.5
984,0.0,107.5
thefirst,0.0,107.5
ssdavid,1.0,107.5
perlingiere,0.0,107.5
limitedthanks,1.0,107.5
rosell,1.0,107.5
similar,1.0,107.5
corporates,1.0,107.44444444444444
susan's,0.0,107.42857142857143
serralheiro,1.0,107.4
correspond,1.0,107.4
affiliates,1.0,107.37037037037035
fw,1.0,107.33333333333331
investigating,0.0,107.33333333333331
coordination,0.0,107.33333333333331
tower,0.0,107.33333333333331
510,0.0,107.33333333333331
dy,0.0,107.33333333333331
503,1.0,107.33333333333331
substantial,0.0,107.33333333333331
tel,1.0,107.33333333333331
epmi,0.0,107.30434782608695
gsc,1.0,107.25
owed,1.0,107.22222222222223
cookenron,1.0,107.2
kingman,0.0,107.2
whther,0.0,107.2
forms,1.0,107.1794871794872
tanya's,1.0,107.16666666666669
ownership,1.0,107.15384615384615
setoff,1.0,107.04166666666669
000t,1.0,107.0
ida,1.0,107.0
thereas,0.0,107.0
neck,0.0,107.0
ns,0.0,107.0
raising,0.0,107.0
garcia06,0.0,107.0
gtcs,1.0,107.0
04pm,1.0,107.0
persuade,1.0,107.0
thanksterry,0.0,107.0
sip,0.0,107.0
incident,1.0,107.0
purchases,1.0,107.0
924,0.0,107.0
1hi,0.0,107.0
walls,0.0,107.0
novemberdarron,0.0,107.0
aicher's,1.0,107.0
agreementdoes,1.0,107.0
db's,0.0,107.0
transferee,1.0,107.0
donna's,1.0,107.0
dealdid,1.0,107.0
downside,0.0,107.0
012,1.0,107.0
showed,1.0,107.0
publicly,0.0,107.0
fortunately,0.0,107.0
grows,0.0,107.0
congress,1.0,107.0
fare,1.0,107.0
output,1.0,107.0
tornado,0.0,107.0
sandelynne,0.0,107.0
ami,1.0,107.0
19994,0.0,107.0
720519,0.0,107.0
setup,1.0,107.0
converted,1.0,107.0
authorizedrepresentative,1.0,107.0
burlingame,1.0,107.0
tequilla,0.0,107.0
3490e,1.0,107.0
slightly,0.0,107.0
helpus,0.0,107.0
madrid,0.0,107.0
whispering,0.0,107.0
whois,0.0,107.0
inviting,0.0,107.0
tomball,0.0,107.0
wantto,1.0,107.0
parental,1.0,107.0
000note,1.0,107.0
wondered,1.0,107.0
million3,0.0,107.0
ncng,0.0,107.0
goingforward,0.0,107.0
operator,0.0,107.0
regardsanneanne,0.0,107.0
paulsubject,0.0,107.0
thrown,1.0,107.0
thruword,0.0,107.0
lrp's,0.0,107.0
greene's,1.0,107.0
subjectto,1.0,107.0
adoption,1.0,107.0
pjm,0.0,107.0
bothdo,0.0,107.0
chief,0.0,107.0
nw2862darron,0.0,107.0
cmborn,0.0,107.0
luther's,0.0,107.0
wendycc,0.0,107.0
soft,1.0,107.0
assumption,1.0,107.0
improves,0.0,107.0
minimum,1.0,107.0
hereunder,0.0,107.0
spent,1.0,107.0
eweb,1.0,106.98571428571428
cross,1.0,106.94444444444444
38th,1.0,106.91666666666669
result,0.0,106.9
tap,0.0,106.9
force,0.0,106.875
bce,1.0,106.875
approval,1.0,106.77777777777777
rajaram,1.0,106.75
0914000,1.0,106.75
lapse,1.0,106.75
isolated,1.0,106.75
calculated,1.0,106.75
kindly,1.0,106.75
informal,0.0,106.75
gateway,1.0,106.75
713,0.0,106.7316538882804
cd,1.0,106.7
heinitz,1.0,106.66666666666669
1717,0.0,106.66666666666669
place10180,0.0,106.66666666666669
srpnet,0.0,106.66666666666669
shorten,1.0,106.66666666666669
occurring,0.0,106.66666666666669
paying,1.0,106.66666666666669
neither,0.0,106.66666666666669
deletion,1.0,106.66666666666669
inhouse,1.0,106.66666666666669
red,0.0,106.65625
aquilla,1.0,106.6
concern,0.0,106.58823529411764
missing,0.0,106.55555555555556
advisor,1.0,106.5
social,0.0,106.5
specproj,0.0,106.5
mcgough,0.0,106.5
jeffries,1.0,106.5
unutilized,1.0,106.5
samuels,0.0,106.5
identifying,0.0,106.5
poloziemcdermott,1.0,106.5
key,1.0,106.5
vincent,1.0,106.5
msci,1.0,106.5
htmid,0.0,106.5
dealt,1.0,106.5
mullets,0.0,106.5
7days,0.0,106.5
fines,1.0,106.5
stipulate,1.0,106.5
georgi,1.0,106.5
coats,0.0,106.5
8626,0.0,106.4
sita's,1.0,106.375
rqst,0.0,106.33333333333331
zionette,0.0,106.33333333333331
limits,1.0,106.33333333333331
rohauer,1.0,106.33333333333331
team,1.0,106.3
structures,1.0,106.25
calpeak's,0.0,106.25
korean,1.0,106.25
raetta,0.0,106.25
incorporates,1.0,106.25
enron's,0.0,106.22222222222223
dg713,0.0,106.16666666666669
shanley,1.0,106.15384615384615
424,0.0,106.14285714285714
white,1.0,106.14285714285714
events,1.0,106.13333333333334
kind,1.0,106.11111111111113
error,0.0,106.08333333333331
basstsecompaq,0.0,106.06521739130434
wouldn't,0.0,106.05882352941177
imissed,1.0,106.0
dual,1.0,106.0
doug3,0.0,106.0
theauthorized,1.0,106.0
baltimore,0.0,106.0
dedicated,1.0,106.0
hereinabove,1.0,106.0
susangenaro,0.0,106.0
deep,1.0,106.0
investigate,1.0,106.0
chavania,1.0,106.0
employs,1.0,106.0
multiproduct,1.0,106.0
nx1,0.0,106.0
bbq,0.0,106.0
lingual,0.0,106.0
poem,0.0,106.0
expressed,0.0,106.0
twonights,0.0,106.0
388877713,1.0,106.0
forgetfulness,0.0,106.0
isdashow,1.0,106.0
hosted,1.0,106.0
andany,1.0,106.0
formal,1.0,106.0
instructional,1.0,106.0
reaching,1.0,106.0
ebass,0.0,106.0
stacey,1.0,106.0
dborn,0.0,106.0
transferaddendum,0.0,106.0
aca,0.0,106.0
blonde,0.0,106.0
awais's,1.0,106.0
resulted,1.0,106.0
downloaded,1.0,106.0
crady,1.0,106.0
motion,1.0,106.0
totals,0.0,106.0
complex,1.0,106.0
increases,0.0,106.0
942,0.0,106.0
8666,1.0,106.0
lafuze,1.0,106.0
555i,0.0,106.0
reader,0.0,106.0
smartin,1.0,106.0
davidsara,1.0,106.0
hillegonds,0.0,106.0
calendarplease,0.0,106.0
surprisingly,1.0,106.0
jaron,0.0,106.0
cs,1.0,106.0
cordially,1.0,106.0
tahiti,0.0,106.0
frontline,0.0,106.0
12221,0.0,106.0
ranks,1.0,106.0
adding,0.0,106.0
367,0.0,106.0
bunch,1.0,106.0
surrounding,1.0,106.0
agricolejust,1.0,106.0
ultrasound,0.0,106.0
headcount,1.0,106.0
enserco,0.0,106.0
injunctive,1.0,106.0
0201pittman,0.0,106.0
btw,0.0,106.0
walker's,0.0,106.0
projecting,0.0,106.0
revenue,1.0,106.0
secreto,1.0,106.0
240960,0.0,106.0
ameradahess,1.0,106.0
enjoined,1.0,106.0
securitized,1.0,106.0
038,1.0,106.0
pizzolato,1.0,106.0
akllp,1.0,106.0
maclaren,0.0,106.0
loans,0.0,106.0
consecutive,0.0,106.0
morganstanley,1.0,106.0
thinkabout,0.0,106.0
bonnieeric,0.0,106.0
et,1.0,105.9375
reves,1.0,105.88888888888887
accordingly,1.0,105.875
custody,1.0,105.84615384615385
offer,1.0,105.80645161290323
fpl,1.0,105.8
rounding,0.0,105.77777777777777
recibido,1.0,105.77777777777777
ratnala,0.0,105.75
withholding,0.0,105.75
major,1.0,105.72727272727272
light,1.0,105.72727272727272
protection,1.0,105.66666666666669
sarakaye,1.0,105.66666666666669
mxtel,0.0,105.66666666666669
reaching,0.0,105.66666666666669
bb,1.0,105.63636363636364
own,1.0,105.62962962962965
presentation,1.0,105.6
painewebber,1.0,105.5625
payer's,0.0,105.5
dayal,1.0,105.5
aa,1.0,105.5
960,0.0,105.5
fortunato,1.0,105.5
companyrichmond,0.0,105.5
interpretive,1.0,105.5
francaise,1.0,105.5
day's,0.0,105.5
placed,1.0,105.5
317,0.0,105.5
you'd,0.0,105.5
huston,1.0,105.5
nebo,0.0,105.5
taxing,0.0,105.5
eog,1.0,105.5
tribe's,1.0,105.5
proven,0.0,105.5
ross,1.0,105.5
wesner,1.0,105.5
margining,0.0,105.33333333333331
7296,1.0,105.33333333333331
main,1.0,105.33333333333331
olivier,1.0,105.33333333333331
amounts,1.0,105.30769230769229
positions,1.0,105.3
iv,1.0,105.3
guenther,1.0,105.3
ectcc,1.0,105.27696793002916
bruce's,0.0,105.25
potential,0.0,105.25
broad,1.0,105.25
fund,1.0,105.24137931034485
jpg,0.0,105.23809523809523
272,1.0,105.2
against,1.0,105.1851851851852
2f,0.0,105.1818181818182
generator's,1.0,105.0
newsomeslinda,0.0,105.0
shultz,1.0,105.0
pickup,1.0,105.0
squealing,1.0,105.0
col,1.0,105.0
civic,0.0,105.0
cgy,0.0,105.0
designwilbur,0.0,105.0
avoid,1.0,105.0
mailoriginals,0.0,105.0
lowed,1.0,105.0
trucco,1.0,105.0
beeves,1.0,105.0
caps,1.0,105.0
subsequent,0.0,105.0
nicholascc,0.0,105.0
ordering,0.0,105.0
declaring,0.0,105.0
isma,0.0,105.0
planshow,1.0,105.0
777024713,0.0,105.0
adifferent,0.0,105.0
duly,1.0,105.0
mataly,1.0,105.0
thankslesli,0.0,105.0
6664,0.0,105.0
targets,0.0,105.0
wreck,1.0,105.0
hearme,0.0,105.0
friendsit,1.0,105.0
pre,0.0,105.0
attraction,1.0,105.0
roads,1.0,105.0
extract,1.0,105.0
initiative,0.0,105.0
memook,1.0,105.0
2555,0.0,105.0
gifti,0.0,105.0
thisagreed,1.0,105.0
arestill,1.0,105.0
political,0.0,105.0
sitahow,1.0,105.0
precaution,0.0,105.0
pgl,0.0,105.0
td,0.0,105.0
stanleyis,1.0,105.0
andyou,0.0,105.0
saverance,1.0,105.0
01nov,0.0,105.0
sized,1.0,105.0
fornasetti,1.0,105.0
competely,1.0,105.0
implementing,1.0,105.0
schedulea,1.0,105.0
specifies,0.0,105.0
meetingdoes,1.0,105.0
flynnsubject,0.0,105.0
wnats,0.0,105.0
proposalmime,0.0,105.0
15427austin,0.0,105.0
that'll,0.0,105.0
nyseg's,1.0,105.0
outsanding,1.0,105.0
hedgefyi,1.0,105.0
91,1.0,105.0
greatest,1.0,105.0
mariecould,1.0,105.0
ops,1.0,105.0
crossed,0.0,105.0
sarajohn,1.0,105.0
withtoby,0.0,105.0
midst,1.0,104.875
responding,1.0,104.85714285714286
telephone,1.0,104.8095238095238
shouldn't,0.0,104.8
nrg,1.0,104.8
successful,1.0,104.8
ha,1.0,104.77777777777777
particular,1.0,104.75675675675676
walker,1.0,104.75
accepting,0.0,104.75
instructions,1.0,104.74285714285715
jeff's,1.0,104.66666666666669
acceptance,0.0,104.66666666666669
208,0.0,104.66666666666669
youhave,1.0,104.66666666666669
dept,1.0,104.6
throughout,1.0,104.6
6v9000option,0.0,104.6
satisfactory,1.0,104.6
urgent,1.0,104.58823529411764
implementation,1.0,104.57142857142857
regulatory,1.0,104.55172413793105
0content,1.0,104.5
enrononline,1.0,104.5
lately,1.0,104.5
allows,1.0,104.5
avenue,1.0,104.5
rodriguez07,1.0,104.5
mayerbrown,0.0,104.5
morisjr,0.0,104.5
pry,1.0,104.5
absorb,1.0,104.5
adams09,1.0,104.5
remote,0.0,104.5
378,1.0,104.5
bonds,1.0,104.5
privileges,0.0,104.5
comthis,0.0,104.5
lpg,1.0,104.5
838,0.0,104.5
grants,0.0,104.5
peter's,1.0,104.5
champagne,0.0,104.5
creative,0.0,104.5
mikeroach,0.0,104.5
catalytica,1.0,104.4375
bakerbotts,0.0,104.42857142857143
o'connell,1.0,104.41666666666669
snowmobiles,0.0,104.33333333333331
authorised,1.0,104.33333333333331
slight,0.0,104.33333333333331
consent,1.0,104.33333333333331
ortiz07,1.0,104.33333333333331
elliot,1.0,104.33333333333331
discount,0.0,104.33333333333331
212,1.0,104.29268292682929
metal,0.0,104.25
simms,0.0,104.25
orders,1.0,104.25
richmond,0.0,104.25
strength,0.0,104.25
rather,1.0,104.22580645161291
gta,1.0,104.22222222222223
freeman,0.0,104.22222222222223
disclose,1.0,104.2
gain,0.0,104.2
transmit,1.0,104.16666666666669
there's,0.0,104.16666666666669
wine,1.0,104.1153846153846
perlingiere,1.0,104.1
19998,1.0,104.08333333333331
forma,1.0,104.0
theenron,0.0,104.0
'resurface',1.0,104.0
companyillinois,0.0,104.0
answering,1.0,104.0
onl,1.0,104.0
isacceptable,1.0,104.0
virus,0.0,104.0
masterrepurchase,1.0,104.0
s5c0342r10004ua,0.0,104.0
quarteras,0.0,104.0
christiansubject,0.0,104.0
sherriff,1.0,104.0
enersen,1.0,104.0
organ,1.0,104.0
kentucky,0.0,104.0
lio,1.0,104.0
fwd0001213trade1,1.0,104.0
tissue,1.0,104.0
lesser,1.0,104.0
theperception,0.0,104.0
joe's,1.0,104.0
somethinglucy,0.0,104.0
patina,1.0,104.0
nexen,1.0,104.0
delivering,1.0,104.0
0357,1.0,104.0
spelled,0.0,104.0
dealsusan,0.0,104.0
clients,1.0,104.0
000if,1.0,104.0
37192227,1.0,104.0
suite15000houston,0.0,104.0
assoc,1.0,104.0
01000,1.0,104.0
1ok,1.0,104.0
roundtop,0.0,104.0
eta,1.0,104.0
heart,0.0,104.0
bucalo,0.0,104.0
cause,1.0,104.0
masterless,1.0,104.0
nasd,1.0,104.0
579,1.0,104.0
concentrating,0.0,104.0
mentexascapsule,0.0,104.0
621,0.0,104.0
lunchtime,0.0,104.0
9648,0.0,104.0
inv,1.0,104.0
cintra,1.0,104.0
thereto,0.0,104.0
chronicle,0.0,104.0
451,1.0,104.0
5427policy,0.0,104.0
721,0.0,104.0
reviewjust,1.0,104.0
development111,1.0,104.0
market2,1.0,104.0
kemah,0.0,104.0
mcominsky,0.0,104.0
jason's,1.0,104.0
shackleton12,1.0,104.0
sites,0.0,104.0
tm,0.0,104.0
addedsome,1.0,104.0
knauff,0.0,104.0
prohibits,0.0,104.0
proenergy,0.0,104.0
kabarowskiww,1.0,104.0
lilke,1.0,104.0
benton,1.0,104.0
printable,1.0,104.0
investors,1.0,104.0
middle,0.0,104.0
antoinesduring,1.0,104.0
temporary,0.0,104.0
indosuezcsfb,1.0,104.0
dinnerwe,1.0,104.0
lisar,0.0,104.0
de,1.0,103.96153846153848
affiliated,1.0,103.88888888888887
215,0.0,103.85714285714286
03calendar,0.0,103.83333333333331
senior,1.0,103.76923076923076
operations,1.0,103.75
douglas,0.0,103.75
europe,1.0,103.72727272727272
ag,1.0,103.72222222222223
instruments,1.0,103.7
counterpart,1.0,103.66666666666669
westall,0.0,103.66666666666669
mendoza,1.0,103.66666666666669
7770002tel,1.0,103.66666666666669
numerous,0.0,103.66666666666669
acts,0.0,103.66666666666669
refining,0.0,103.66666666666669
explained,1.0,103.625
mess,1.0,103.6
meetingsara,1.0,103.6
intended,0.0,103.56097560975608
t,1.0,103.54838709677419
ut,0.0,103.54166666666669
nsf,0.0,103.51428571428572
ahigh,1.0,103.5
lyonnais,1.0,103.5
agreement3,0.0,103.5
swaptransaction,1.0,103.5
issuing,1.0,103.5
convey,1.0,103.5
legal's,1.0,103.5
unlike,1.0,103.5
otm,0.0,103.5
po,1.0,103.5
microsoft,1.0,103.5
cubic,0.0,103.5
majority,1.0,103.5
rbfor,0.0,103.5
goldman,1.0,103.48275862068964
attach,1.0,103.46666666666668
re,0.0,103.46256239600666
incurred,0.0,103.4
ph,0.0,103.4
ofall,1.0,103.4
streetlondon,0.0,103.4
amount,1.0,103.35714285714286
expand,0.0,103.33333333333331
unanimous,1.0,103.33333333333331
competition,0.0,103.33333333333331
karolina,1.0,103.33333333333331
cal,1.0,103.30769230769229
block,1.0,103.3
hickerson's,1.0,103.28571428571428
shivers,1.0,103.25
maintains,0.0,103.25
alexander,1.0,103.25
property,1.0,103.25
33393robert,1.0,103.16666666666669
sos,0.0,103.14285714285714
types,1.0,103.1304347826087
lab,1.0,103.125
dispute,1.0,103.11111111111113
amended,1.0,103.07142857142857
33393,1.0,103.05263157894736
pro,1.0,103.0
districts,1.0,103.0
xh,0.0,103.0
favoring,0.0,103.0
integral,1.0,103.0
sleepless,0.0,103.0
mulligan04,0.0,103.0
hmc,1.0,103.0
clynes,1.0,103.0
hiatus,0.0,103.0
disagreement,1.0,103.0
761,0.0,103.0
mh,0.0,103.0
8000mw,1.0,103.0
ian,0.0,103.0
foreseen,0.0,103.0
disussion,1.0,103.0
marcia,0.0,103.0
mpotter,0.0,103.0
billi,0.0,103.0
netcc,0.0,103.0
240961,0.0,103.0
commercially,1.0,103.0
usnote,1.0,103.0
bigwoodj,1.0,103.0
meknow,0.0,103.0
confirmtanya,1.0,103.0
9573george,0.0,103.0
ortiz10,1.0,103.0
coned,1.0,103.0
frank's,1.0,103.0
incorporating,1.0,103.0
loudly,1.0,103.0
arguing,1.0,103.0
3444952,0.0,103.0
switching,0.0,103.0
fluctuates,1.0,103.0
tenga,1.0,103.0
warrent,1.0,103.0
guarantycarol,0.0,103.0
banking,1.0,103.0
monetizations,1.0,103.0
robust,0.0,103.0
scott's,1.0,103.0
agricoleabout,1.0,103.0
617,1.0,103.0
memoradum,1.0,103.0
defaults,1.0,103.0
parallel,1.0,103.0
07b,0.0,103.0
responsibilities,1.0,103.0
pmroom,1.0,103.0
csi,1.0,103.0
energybrobinhold,0.0,103.0
lps,1.0,103.0
operationally,0.0,103.0
42224,0.0,103.0
confimation,1.0,103.0
helper,1.0,103.0
schoolthis,0.0,103.0
neededi,0.0,103.0
2please,0.0,103.0
remodeling,1.0,103.0
russel,1.0,103.0
cell,1.0,102.83333333333331
recommendations,1.0,102.83333333333331
207,0.0,102.8181818181818
liabilities,1.0,102.8
marked,1.0,102.7894736842105
collateral,0.0,102.76470588235294
shorten,0.0,102.75
supply,1.0,102.75
312,1.0,102.75
mtg,1.0,102.75
stopping,0.0,102.75
code,0.0,102.72222222222223
disruption,1.0,102.71428571428572
hopes,1.0,102.66666666666669
ladwp,0.0,102.66666666666669
estimate,1.0,102.66666666666669
solmonson,1.0,102.66666666666669
prebon,0.0,102.66666666666669
5888,0.0,102.66666666666669
ricky,0.0,102.66666666666669
fridayweek,0.0,102.66666666666669
6664,1.0,102.6153846153846
combustion,1.0,102.6
ecotek,1.0,102.55555555555556
clair713,0.0,102.5
target,1.0,102.5
assignmentjeff,0.0,102.5
constantly,1.0,102.5
supplementsara,1.0,102.5
duration,1.0,102.5
assigns2,0.0,102.5
lay's,0.0,102.5
237,0.0,102.5
lafuze10,1.0,102.5
recieved,1.0,102.5
'lien,0.0,102.5
pendingour,1.0,102.5
watch,1.0,102.5
eweatherall,0.0,102.5
adding,1.0,102.5
lead,1.0,102.5
keohane,1.0,102.5
ifyou,1.0,102.5
bthoskins,0.0,102.5
confirmationgood,1.0,102.42857142857143
mtm,0.0,102.42857142857143
excluding,1.0,102.4
permits,1.0,102.4
structuring,1.0,102.375
southernenergy,0.0,102.375
invoicecarol,0.0,102.33333333333331
mainly,1.0,102.33333333333331
economy,0.0,102.33333333333331
cfd,1.0,102.33333333333331
legally,1.0,102.30769230769229
content,1.0,102.29779411764706
possibility,0.0,102.28571428571428
agreeing,1.0,102.28571428571428
dana,1.0,102.27272727272728
airolane,0.0,102.25
sandman,0.0,102.25
gty,0.0,102.25
shari's,1.0,102.25
blocks,0.0,102.25
gracias,1.0,102.22222222222223
packages,0.0,102.2
